"label";"observed";"Curve 215";"Curve 244";"Curve 299";"Curve 401";"predicted"
435;0,0293;2,86563815627126e-284;2,383507501044e-68;4,72265252531548e-27;0,0276663658642548;0,0276663658642548
435,5;0,029;1,47310544901834e-285;1,06001759435802e-68;3,05597832206366e-27;0,0271123787692746;0,0271123787692746
436;0,0287;7,52192771184555e-287;4,70428860012359e-69;1,97438548426477e-27;0,0265628488411119;0,0265628488411119
436,5;0,0284;3,8151121533689e-288;2,08333530144572e-69;1,27359408591093e-27;0,0260179574500318;0,0260179574500318
437;0,028;1,92206600816865e-289;9,20680025718784e-70;8,20252423152278e-28;0,0254778788283866;0,0254778788283866
437,5;0,0278;9,61860569639617e-291;4,06015489221651e-70;5,27450143015659e-28;0,0249427800447681;0,0249427800447681
438;0,0273;4,78122057586411e-292;1,78673775808569e-70;3,38635676639988e-28;0,0244128209875458;0,0244128209875458
438,5;0,0268;2,36074061906996e-293;7,84627202838499e-71;2,17070802272651e-28;0,0238881543576199;0,0238881543576199
439;0,0265;1,15781880783121e-294;3,43835123849247e-71;1,38927274560222e-28;0,0233689256702074;0,0233689256702074
439,5;0,0261;5,6404760846741e-296;1,50356237662308e-71;8,87750702266658e-29;0,0228552732654655;0,0228552732654655
440;0,0256;2,72944130171996e-297;6,56110507731803e-72;5,66385253142861e-29;0,0223473283277473;0,0223473283277473
440,5;0,0253;1,31194186354094e-298;2,85704360545646e-72;3,60786479462093e-29;0,0218452149132739;0,0218452149132739
441;0,0252;6,26380539600347e-300;1,24148385763656e-72;2,29459463955023e-29;0,0213490499859966;0,0213490499859966
441,5;0,0248;2,97060397197182e-301;5,38331282815164e-73;1,45706558155017e-29;0,020858943461414;0,020858943461414
442;0,0244;1,39937494190768e-302;2,32939152414139e-73;9,23782282232328e-30;0,0203749982581003;0,0203749982581003
442,5;0,024;6,54796369861837e-304;1,00581867886061e-73;5,84759870618305e-30;0,0198973103566939;0,0198973103566939
443;0,0237;3,04341563841794e-305;4,33392343601183e-74;3,69575266150302e-30;0,0194259688660871;0,0194259688660871
443,5;0,0234;1,4050737084173e-306;1,86349016653417e-74;2,33209178645193e-30;0,0189610560965521;0,0189610560965521
444;0,0231;6,44346956563412e-308;7,99571505179428e-75;1,46928411902896e-30;0,0185026476395325;0,0185026476395325
444,5;0,0228;2,93510262215809e-309;3,42351191840276e-75;9,24236963811784e-31;0,0180508124538239;0,0180508124538239
445;0,0224;1,32803534563709e-310;1,46275203928399e-75;5,80468005189846e-31;0,0176056129578639;0,0176056129578639
445,5;0,0221;5,96868709866959e-312;6,23668648528561e-76;3,63990998880933e-31;0,0171671051278459;0,0171671051278459
446;0,0217;2,66459264616557e-313;2,65351438273909e-76;2,27887448251276e-31;0,0167353386013713;0,0167353386013713
446,5;0,0214;1,18158691315005e-314;1,12660924707426e-76;1,42451678487647e-31;0,016310356786348;0,016310356786348
447;0,021;5,20455203826504e-316;4,77319865561577e-77;8,89062188545105e-32;0,0158921969748446;0,0158921969748446
447,5;0,0206;2,27710903643064e-317;2,01804125448676e-77;5,54005547791765e-32;0,0154808904616074;0,0154808904616074
448;0,0203;9,89618429276475e-319;8,51402465081089e-78;3,44677942083199e-32;0,0150764626669458;0,0150764626669458
448,5;0,0201;4,27169157394342e-320;3,58446297523619e-78;2,14106707445828e-32;0,014678933263693;0,014678933263693
449;0,0198;1,82804288961261e-321;1,50590517888824e-78;1,32789721041846e-32;0,014288316307948;0,014288316307948
449,5;0,0197;7,90505033345994e-323;6,31328634183962e-79;8,22273034434501e-33;0,0139046203733076;0,0139046203733076
450;0,0198;0;2,64117805656615e-79;5,08376002742269e-33;0,0135278486882981;0,0135278486882981
